resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,average_watts,kilojoules,device_watts
2,"{'id': 36334506, 'resource_state': 1}",Lunch Run,6035.2,2322,2359,50.8,Run,Run,,6265142294,2021-11-16T11:23:02Z,2021-11-16T12:23:02Z,(GMT+01:00) Europe/Paris,3600.0,,,France,4,3,0,2,0,"{'id': 'a6265142294', 'summary_polyline': '{b{sHy~|QB?ZULOj@S\\[fBmARI@If@]?Ia@w@Oc@AMBSI[{CoFSk@{@aBm@yAWk@s@eA{@aAGOCMJcBFYB?JTDbBNd@t@`@j@~@VBTWFQZa@Z[Za@^s@T[Tk@b@q@h@oAJKL[T]Le@Zq@XaBPg@RQTYl@}@Re@vA_Ex@mC~@mCr@oCToA^wAPa@h@aCNc@^gCF[L_@VwAPsAb@{B^sCBc@Kg@Oe@Gc@Fo@TiBG_D@cBDuAJi@Po@@]K_BKeDGsAB_BAk@Gs@IFCJCrAQjAUz@]xA{@nEa@tAKPSJc@\\kB`@iAXcC^k@FW?{ATa@Ac@Yc@q@sAiC]g@k@kAoAqBOg@S[Qa@Qu@Im@EQ_@GK?WVQAMGq@{@SD]h@s@t@]f@_@`@y@dAi@~@_@J{@Za@TI@[Aw@ZYB_APUTCF?H^dE^zAZh@ZVTb@v@dCd@`AhA~ChA`E\\t@\\b@`@ZDXGf@Er@Gp@Rd@NBd@ABBL`@l@nCDhBRnB@`AEx@BfAKbBD`@LJAf@U|@s@hAq@hECd@Kp@BZDN?JY|@m@|@Qb@Ip@Mf@[p@Dl@XhA@l@@DPHnAFb@Ft@Tt@\\|@t@j@|@x@`Bp@zAZj@|@j@d@r@^|@Xh@\\~@h@dATn@v@lA?NW\\OJGB?AeAt@UJKPYRm@RY^}@b@]RW\\a@ZiB`AsAdA_@p@YRzAoA', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[50.606708424165845, 3.1026954855769873]","[50.60789228416979, 3.101651770994067]",2.599,3.917,79.1,True,151.7,179.0,False,True,53.2,38.6,6658476308,6658476308,garmin_push_7827053081,False,0,0,False,46.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Lunch Run,5212.3,2095,2104,46.6,Run,Run,,6274266924,2021-11-18T11:18:16Z,2021-11-18T12:18:16Z,(GMT+01:00) Europe/Paris,3600.0,,,France,2,3,0,2,0,"{'id': 'a6274266924', 'summary_polyline': '}}zsHcc}Qp@}AE\\@`@FAXIl@a@DMUg@GUMUI[DWu@}@aBqCuBuEkA}B_@i@]c@a@[Ke@P{ADWF@J^BbABZBHLLHBb@\\p@v@V@@Ab@m@z@_AhDkGj@}Ab@w@TwAVk@b@e@vA_DlBuFXcAz@}B\\}AX{@b@aBPa@\\aBv@yENq@@SlAkFVcCf@{CIa@IQIu@HaAJ}@BmBGy@?{@Cg@Ak@Bg@Jy@Lg@By@?qACqAGs@@SGc@AiAC]@yACs@CIGCIDKpBa@zB?LQhAy@pDY~AUb@oAp@[D_@LeBZo@NmFz@Q?_@A[UsDmGiByD[i@]iAMw@KSUCI@WNMBQISQa@k@KIGBk@`Aq@~@kAtAe@p@]r@a@Jo@F]N[F]@{A`@g@NURKTBnAF~@PpAXr@Pt@VXXd@jAzCp@rAz@nCPn@R`@Lj@d@xAfArA@^SrAGl@LX`@N\\ALLTn@D`@ZrAFrBJrA?z@?XC`@Bn@At@MdBPTBRGn@cAbCMr@k@bEAp@HVCJSv@c@p@Yn@UnASn@Il@@PTfA@j@PRz@@nALfAd@`@`@z@j@\\j@l@xA', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[50.6059146579355, 3.103380873799324]","[50.607121316716075, 3.107024235650897]",2.488,5.092,79.0,True,140.0,152.0,False,True,53.2,38.8,6668197065,6668197065,garmin_push_7837222990,False,0,0,False,14.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Lunch Run,5589.0,2025,2032,50.2,Run,Run,,6296202366,2021-11-23T11:19:01Z,2021-11-23T12:19:01Z,(GMT+01:00) Europe/Paris,3600.0,,,France,3,5,0,1,0,"{'id': 'a6296202366', 'summary_polyline': 'qb{sHk_}QD?VTT]LBHKNg@PSJGL?RIv@s@`@OXSDK?Ku@iBD[CMaBgDuAeCu@kBuAgCs@_Au@s@KULqAJm@DADFJ`@?xATT^VVTf@p@V@RYN[l@g@^o@dAyB|@_B^_Ap@kAPc@Jw@Hi@Pa@d@a@l@gAlBiFd@aANo@jAyDViAPk@ZsADa@Rs@^}@v@oDDw@f@oBr@oEJcALk@ReBPaAEQC_@Oi@D}@b@eBDg@EeBD}@EwAFuAHa@@u@Gm@G_C@eBCKEiA@y@C_@@s@Mo@AAKBCHQfCqBlKe@dBa@Xw@RUJqCj@o@J_BRwCj@g@KW[oB}CSUo@_BOOWm@U]Om@_@g@m@mA[aBKI_@EMBIRIA][c@k@E?ON}AtB_@^wAxB]`@m@DwAb@o@Dq@Ra@Hc@NUPEP@`AZvCx@fCPJVd@Pn@Vb@Tp@v@`Bt@vB`@`Bb@nADTVl@b@p@LHT^EpAM`@@b@TZPB^?FFTt@Nx@Pd@Fb@Bv@Hx@Bx@AlAEfADrAIjA@r@NJBLAPCRa@hA_@j@q@~DQbBAPJh@AJMf@KTU`@_@d@w@`DAp@Tt@Hx@NP\\@dBPl@Rb@TfAv@tD~GbA`AzAxC^bAz@fBt@hAA^]`@', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[50.60665285214782, 3.1027850043028593]","[50.60530286282301, 3.103644819930196]",2.76,3.828,80.3,True,158.1,181.0,False,True,53.2,38.6,6691773268,6691773268,garmin_push_7861667530,False,3,0,False,52.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Evening Run,9079.6,3104,3169,8.6,Run,Run,,6767850469,2022-03-03T17:28:35Z,2022-03-03T18:28:35Z,(GMT+01:00) Europe/Paris,3600.0,,,France,17,1,0,1,0,"{'id': 'a6767850469', 'summary_polyline': 'm``tHyctQ[?NGAKM[DEC_@O[Mk@Sk@o@{@_AcBOQQNDR?TCFUTA\\EHQfAAd@g@d@O\\MPENGl@Md@[LgAfA[VIPMX[`AU\\Mb@E`@MVEXa@p@Kj@Yf@KFGROJ[l@Sp@@DIh@a@h@e@`BeA`Au@|@Mj@_Bx@c@Xu@bAi@d@i@LGC_@Y]o@kBiC[WkAe@o@Eg@@qCTe@ECBe@Bu@HyAGmA@_@D[@]P{AfBaBfC]^KFW\\k@hAmAxAaAz@m@z@c@v@[Xa@f@s@d@CHYXQVuA~Au@h@o@PiBAE@QRI^OhA@j@p@jBP^r@~BvA~D`CvGt@fB`@rAd@rAn@tA|A`Er@`Bb@v@FRD\\PVVHvAfBx@p@r@f@fCpA|Ab@fBVXHd@A^Bj@?d@Cn@G`ADZP\\@XWDo@A{@@q@Ja@Zk@f@g@^QZ_@z@i@T_@V}@zAmE`AiD`@iAd@gCVqBFcA?}@Bw@GsCOyB[qBmAsLg@iD]aB_@wBYoBm@uBo@{AYg@]c@Wc@e@_@UMe@M]?mBHc@Ac@DEBe@DaABmAJi@JsAHmAJg@PaBjBq@hAmBzBw@fA]\\]f@aBdBe@p@K\\mBfCIR[Vc@x@k@Vc@Va@He@VUHgAAe@DIHGLEf@Al@Jv@v@|A`AfCnAbEbChGhAnCz@`CrAbDbAjCpAnCPr@p@d@nAzAjA`Al@ZXJ^Td@Lj@`@VHb@JrBT\\H^Cp@BnAAvAGhAXX]Di@Gu@?}@Nu@rAaB`@[f@[b@c@Ze@Xm@Pw@\\}@\\wAj@}Ar@_DTu@XwAJoABi@AyCB_AGeBOeBWqCi@oDo@sF]}BWeAOuAe@kCDs@X]pCyBNQDOCc@@QNo@p@mBPeA^{@R}@JUp@i@d@_ARYf@QDEZs@VoAXc@`@c@N]HUTgAX}@Tc@T_@@FBAB]tBuEhAiBTi@No@Zq@\\QTVTd@\\\\XT^d@Xb@Tt@HH\\h@j@|APX', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[50.63191498629749, 3.0574132595211267]","[50.631710551679134, 3.057286776602268]",2.925,5.442,80.8,True,153.0,169.0,False,True,25.4,20.0,7198760419,7198760419,garmin_push_8393006920,False,4,0,False,70.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Evening Run,10271.5,3752,3876,12.3,Run,Run,,7050812992,2022-04-27T17:22:36Z,2022-04-27T19:22:36Z,(GMT+01:00) Europe/Paris,7200.0,,,France,5,5,0,1,0,"{'id': 'a7050812992', 'summary_polyline': 'g~_tHgatQmAwAOGGM@OMi@g@m@EWEMmAmBo@q@EY@M@Tg@\\EZKTI`@Yf@GROLKb@Yp@Mt@wArBI\\?FKNYj@Kd@Yd@u@r@Up@KPE\\?Tc@bAe@|@Jt@Qj@[Zs@`@e@DKJi@fAOl@@XINe@Tm@f@W\\k@hA?JHd@Gb@IVa@\\mAtAg@|@ENCn@NfAHVBh@Pr@NdBR`AHbAb@hDH`AJp@NdBBz@h@xDBfBAbBBr@EbAQhBSf@Kx@Md@e@dDOx@Ul@k@zBWr@y@tAiAvA}@v@q@t@On@SlBA`AMd@UVSAe@OkCHcBEoBOi@KsAg@aBw@{A}@}AqAk@y@_@SY[Om@{@yAi@yAgAgCqAwDUgAm@wAWw@Wo@i@oBa@y@o@oBY_@Om@M]e@}Au@uAWw@Ua@Kq@@s@@OPo@XKfAE|@Kd@O|@u@\\_@`@[x@qAbAqA`AaAXi@~AiBx@mA`@c@Zk@t@y@v@kA`@_@rAgBb@YxGe@tBAvCYf@A^Dj@N`@\\hBfCVh@j@fB^jBj@vBDd@\\tBLpB|@jHHnAVvBVnATbDBhAGlC@t@O~@Iv@m@bDs@pCa@hAOp@Ux@cApC_@h@}AzAy@l@_@n@Q`AGbCSd@KNI?g@MoCByCEsB[qA_@wB{@aDiCmAwAWIKk@Og@u@wAi@{AoA{Cc@yAKQo@qB{@yBm@wBo@{AkAgCk@wAMm@AUMg@y@uAs@sAUu@?i@Hu@DKf@YfA?z@Mt@]tA{@LSf@i@P[L[V[dDyD`CmDb@[l@}@TWd@w@`@k@j@k@x@qAh@YpAOjA@nCMzBAxAUlBI`Af@l@h@dBlCj@~AMc@_@gAo@cAw@gAo@e@YKwAOqCRYHoFLuCR]EEK?UO_A@G^KdAIn@KpGQpBKZFd@?HR?j@vB~@LJh@v@xAhBn@zA^F^O^I~AiANe@Tc@Jc@Vm@Fc@Ts@HQRq@Vq@Pq@Fc@l@a@LUPe@\\q@^_@N_@@[V[JWEYBOb@]FKb@qAbAuBT?LSb@kABu@DWXs@r@mA`@m@^c@Jc@r@gBZO`@X\\p@~@`AJPLRRr@XZRZPd@', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[50.6315656285733, 3.0570045579224825]","[50.63199612312019, 3.0576009303331375]",2.738,5.873,79.4,True,150.2,164.0,False,True,25.4,20.0,7505125174,7505125174,garmin_push_8717610706,False,2,0,False,73.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Evening Run,8920.1,3238,3251,7.8,Run,Run,,7244535464,2022-06-02T17:38:51Z,2022-06-02T19:38:51Z,(GMT+01:00) Europe/Paris,7200.0,,,France,5,5,0,1,0,"{'id': 'a7244535464', 'summary_polyline': 'mc`tH{htQIG[m@aBwBMUC?Qd@CPELMLEJIHMFQfAINWTi@~@QPc@pAUNQVIXJf@GFCFOLUHe@|@UBYJSh@AhAW`@[TYZQn@E|@@|@a@H]^GNI`@Ed@EHK?IFQr@KPGNGJI\\J`AUl@Ip@GJWD]J]l@M\\WZsC~BMRCVHn@d@pBPd@d@dCv@dIZpDn@|EANJp@HfB?|AGpBY~CENKz@c@`Be@zAWfAS^Mb@Wj@Kf@Up@O^QVo@pAWTGLgAv@_@b@WVQ`@Kp@E~@@l@Qh@UZ[?[Oe@?e@B_@DwADqDYe@GoAYgBeAsA}@}A{Ao@y@YYQCEKKk@Ym@q@gAm@uAQk@cA{BUm@_@wA[q@{@yCUo@wAiDYe@Uk@Oi@c@eAK_@Ua@e@iAe@wAWa@Uq@CS?oAHs@XMfAGp@?XIzAq@xBcC~AwB|@aAZs@n@m@bAoAhAcBp@u@x@mAjAwA|@oAb@WfB?vAUzAAb@EjAA`@In@A`@ErACl@D^H~@v@lAdBR\\Vr@fAnE\\hB^~Af@jD@d@PzA^xEXpBf@zE@fADv@@fAIfBQnBGh@YzAMp@U`@mAbEUl@]xAs@`Bo@dAuBxB]`@[j@Kt@EbAKx@]f@YAe@Mc@Be@NI@cC?e@KmAIW?WGs@Yk@OgBy@a@We@a@c@YUSEMAWNo@Am@DyBG{AMKw@Om@WOYES?c@FyAA_@M{@ISU[cByAO_@Dc@Le@FGLe@Jy@?YFe@@_@CSSWQe@JqBPoAAs@Ss@y@mBo@kAc@oA_@g@Ym@[Uc@MWU?IXy@\\i@RUt@mAZa@xA}A|AyB^_@`CqDvAuAp@_AZk@Z]j@KdEWpBGr@IZ?d@GbA?jAGj@B^PnBxBp@|@R\\Vl@VV\\KXMb@Kt@s@ZGJOVmATg@He@Ni@DA?IBIRWH_@Vc@Pm@HIb@s@Xs@Xg@TSp@aBLs@\\aAPOH@FUPQRg@NUNm@JUDABMr@sAl@}ALOh@uATw@^]t@{AVy@', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[50.63239778392017, 3.058219850063324]","[50.63337989151478, 3.058888390660286]",2.755,6.332,79.5,True,152.2,176.0,False,True,25.1,20.0,7715981655,7715981655,garmin_push_8941601888,False,2,0,False,66.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Morning Run,9277.3,3250,3288,11.9,Run,Run,,7476967140,2022-07-16T08:54:47Z,2022-07-16T10:54:47Z,(GMT+01:00) Europe/Paris,7200.0,,,France,5,5,0,1,0,"{'id': 'a7476967140', 'summary_polyline': 'oa`tHwetQASBEAEUw@eAsAOMu@sAOQWHQNKp@EJYTGT_@??XKz@[t@Kf@EJGDi@rAGf@Qx@o@nBYp@CNGNGBYASHQbAQv@Ex@_@d@WLYfAYVCP@d@KFC`@Wf@c@t@En@IRFxBEh@QRi@Fs@As@Lg@N_@PiA~@e@VUVEf@?PJjARn@Pt@PjAb@vBTfBFlA|@hIJt@Dr@Jx@R`D@`BC^AnBIz@_@lBKx@Md@EFIVUb@MJSdAK^[f@Sf@S~@oAbDS`@_Av@q@b@WT_@JSz@MrAErAMp@UVc@MaADg@?aAFa@CyAAa@EeBYoBo@g@W_BoAm@g@]a@{@kAa@SUWSw@gAwBSe@cBiDgAwCSa@s@sBOu@}@aCw@gD_@{@i@{@[_Ae@gAoAgCUm@Iy@Dw@FYLSFGhBCdAMx@e@XWv@{@hAwAnCyD`@_@|@kAz@qAf@i@rAeB~@eAZe@L[X_@l@m@HE`@MfEWh@AlDQ`@Bf@GtAGf@Fp@Td@\\dAjAp@hARd@Rn@h@rBb@tBd@vCp@nFJtATdBVdCb@vCJrA?t@HrBK`FEf@Af@K~@UxAu@nBSZe@LICEu@a@w@Ys@Oq@Qc@O_Bs@qDEEC?GJYLMOIk@Eu@Ic@EyADiERoCFuACk@EQOG[Ca@F}@DGDeBC_@IM@s@g@_As@{B_C_@QYFOZGRO|BOjAMzBMx@g@tAo@lAc@\\]f@cAbBOl@Gl@@HJN\\X`@`@z@r@f@p@VTRZZz@d@|AXtBz@~ELTN@JMvA}Bf@s@^Y`@Qj@B^O\\i@`@[d@IhB@j@Kb@SHSCk@Ga@M_@YqAOiADO\\a@DEVIVh@p@rCPzAVnALjAVzARTNATKVm@\\uAXqBJYJsBHqB@w@CaBCYEcBm@oEKsB[qBKyAKu@k@qCIqAQeAQw@U{AG{@Na@nC}Bb@QVwAZeARwAX[Xm@^cBL[JM^CTYh@kAR]r@mCVm@h@_@BEFYB]f@wAXa@`@KB@Rk@Z_BRg@`A}APy@t@m@d@iARu@NWP?f@p@v@rAb@`@', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[50.63208136707544, 3.057727748528123]","[50.63237079419196, 3.0584933515638113]",2.855,7.368,80.9,True,146.4,166.0,False,True,26.3,20.1,7970432316,7970432316,garmin_push_9213232194,False,2,0,False,45.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Lunch Run,5736.3,2514,2617,45.4,Run,Run,,7504101773,2022-07-21T10:21:34Z,2022-07-21T12:21:34Z,(GMT+01:00) Europe/Paris,7200.0,,,France,1,6,0,1,0,"{'id': 'a7504101773', 'summary_polyline': 's_{sHib}QHSh@Kb@Qp@]`@e@DOCI]i@Um@?g@i@y@Uk@m@oAeB_Dk@oAgAiBYa@yAwACKAm@Lm@Dk@FEFHHVFrAHVh@^TVT\\DND@d@EJCJQ`A}@TYf@kA|@{AVi@V[^s@X_A`@o@Jg@Hw@Pi@^a@T]N]LOLUj@eBt@eBnBkGdAaFb@eA^kAn@eDHcAPs@Z_BJ]PcANi@Fq@Nc@Hc@FiAR{AAi@WsAAw@P_ADk@G}EFsBFs@No@Bc@MgCIq@G{ACkCCM@w@Au@GN?`@Qv@Ch@UjBK^Gp@]|AGj@Uv@Q|@SHOl@IL_Bb@cAPYBUJa@@QDqAXcAJmB\\OAo@SmAkBo@eAk@mA}@{ASe@KK{@iBS[Wk@I_@Ec@CCWAa@VWMq@{@KCEBk@dA[\\yAlBk@~@Sd@WPc@@e@Jm@Te@Da@Hc@Pc@BYHGJ[N@pAJhAHp@J^b@zAv@~Ax@zBVd@`A`CFTJVv@`CJ`@@^Nj@h@p@h@f@BH@DA\\IdAIR?ZR`@d@FLFDDBPJZf@jBDh@?t@HnBInB?l@Dj@Ab@Ix@B\\JJBJB~@Sh@c@x@Or@a@bDMnA@f@FVCJSv@y@pASrAMj@Ob@E^@HT|@Bt@FN`@@l@F\\?`@D~@Vp@^z@|@Zf@dCxE^\\VPb@f@bBfDhAjCl@bAFZUNgAlAe@`@o@^WXeBpAYP', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[50.60618338175118, 3.1032519601285458]","[50.60681135393679, 3.1024533323943615]",2.282,3.178,77.8,True,131.3,144.0,False,True,52.1,38.4,8000367472,8000367472,garmin_push_9245388855,False,0,0,False,10.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Evening Run,8470.3,2995,3093,49.1,Run,Run,,7516699380,2022-07-23T16:53:41Z,2022-07-23T18:53:41Z,(GMT+01:00) Europe/Paris,7200.0,,,France,0,2,0,1,0,"{'id': 'a7516699380', 'summary_polyline': 'gstsHsntHD^RVz@Nn@B`@Dl@RPNXt@Jr@XvCPhDN|BBfANn@|@d@LJ`Ab@\\b@\\tBTzFFz@X|BH^B@`DiAfB[NEp@Yh@]t@a@vCkATCd@@f@HJ?jDcB`@Cb@FP?l@U`@Ul@m@n@]bBw@|Ag@fCSn@F`@GfBs@f@]r@YhAmAzAg@z@g@dB}@rAe@h@KXIbBo@h@W`@YlEsD~@iAHOPu@As@S_@_@Ge@BiAVkBr@ONQv@Wp@[d@gAh@o@Tk@Z}ErDa@^Wh@aB`Aw@X_@R}Af@e@Fy@Ta@ZIn@EfAGDYNa@B}A\\u@Jk@XkAXk@RuB~@q@b@k@d@kEpBY?eBRoAb@y@Pc@PcBx@cBb@o@H_@JcBh@OTeAX{@Fg@?cE`@gBB}@Je@@wBPo@BYPSEi@Ag@BIVMr@i@n@a@PiCSg@CuADkBIkBWs@Kc@Oc@IcDa@aBMqB[_AIy@SqAO_Bs@iBg@s@Og@Bw@CwE?sAKo@?oBN}BJc@C_AQ_B@a@Hc@Du@@WFKRJXTHZM^[p@Sl@KlAIj@Bz@PjABp@AjAIn@Of@EnBBlAAb@EhAFfA@v@Hh@Zl@Rt@^f@Nh@\\n@XbA?`AJ|@@bDXhCL`AH|AFbCRj@@hAZJ@bD[PK^eBHSZa@GiCK_@Z_@BADQOcA?OG}CKo@QyEt@m@ZD\\NhBX^@REBcA\\K\\ALIWuCUmBOqBYe@PNMI}AUWA{AS]GE[DqBNqCZI|C\\hAPZBRG', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[50.57347962632775, 1.584586389362812]","[50.573536874726415, 1.584213562309742]",2.828,3.602,81.3,True,155.4,171.0,False,True,13.3,-3.4,8014289074,8014289074,garmin_push_9260154231,False,0,0,False,75.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Evening Run,7301.6,2799,2870,5.2,Run,Run,,7527677630,2022-07-25T18:23:03Z,2022-07-25T20:23:03Z,(GMT+01:00) Europe/Paris,7200.0,,,France,0,5,0,1,0,"{'id': 'a7527677630', 'summary_polyline': '{b`tHuhtQKDYAaAqA[CEEOc@Sa@ICDBIBg@f@Qd@Ij@AZ[n@WTGJCNGHi@Ta@`@KZ?P_@d@Cb@OLS`@{@fAONUf@K`@UHILu@lCAHBf@Uh@OHGFGPa@b@K`AEDUb@KJWp@MTWl@?TWNa@x@m@`@SZCX@R?FSf@Kd@oAdBSRUd@A|@Zz@bA`FP`BRvAHz@PlAj@|FT`BRlDBnBA|BIdAQhBKf@MZG\\[bAsAxEAJa@jA_AhBOl@W\\}@t@]d@MJ]L_@l@Wl@Gd@A`@@nAMj@]`@y@QqDTiACmAQ_Ba@oAa@eAm@aBaAw@s@uA_Bg@UEKGa@Qg@y@wAy@wBk@oAsBuFI_@Qg@k@oAY{@y@aBY_AUe@Qk@}@}BMs@AUiAmCq@kBCm@Dy@N]HGhBGd@C`@OVM^]XOpAwAPYZ_@d@c@t@eAZ[p@cAdBsB`AsAJS@K`CoCj@{@n@u@bAu@v@OlAI`@@jAEd@I`AAhAM~@ArAI^?VBPBPLb@N^X`@d@bBnCf@tBFh@?TOrAL`DHbDE`@c@DeB@YFmA`@_A?GBCFALTdADHN@d@G^?b@CXHX^D`@KbAKn@O|AQrCDxDH~@Np@N?\\c@\\DJ\\PrA`@hBF~@v@bEB`@DTFDPGz@iBBOBk@Jq@@SCGCWRqA@]CGJu@PuBFm@GaA@YKwA@i@[aBAk@Ek@@m@QoAEc@Kg@QuBKg@Io@Ic@UwCI][u@?KUu@Q{@AIHo@^[`@W\\a@d@WHG\\{@@KA_@EEAGNm@BWFQTe@r@{CHMl@c@EWr@cATm@JY?WJ]T]JQLOTKZY?QXk@F]LSVu@HQb@Y?ONIIABAAQb@wAXg@BS\\o@J[`AmA\\u@Du@KU@EVUF?VLb@Z`@Nj@LT?n@F`@Jj@t@~@z@`AhAN^@NHFDNLZA\\C@@?', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[50.63230365514755, 3.0581908486783504]","[50.63137812539935, 3.0566291324794292]",2.609,5.444,78.6,True,135.5,147.0,False,True,25.4,20.1,8026597678,8026597678,garmin_push_9273158506,False,0,0,False,12.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Afternoon Run,6480.9,3261,3261,0.0,Run,Run,0.0,7549028113,2022-07-29T15:35:28Z,2022-07-29T17:35:28Z,(GMT+01:00) CET,7200.0,,,France,0,3,0,1,0,"{'id': 'a7549028113', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],1.987,3.478,72.7,True,143.6,171.0,False,True,,,8050229250,8050229250,garmin_push_9298123437,False,0,0,False,39.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Afternoon Run,34.6,29,35,0.0,Run,Run,,7779441760,2022-09-09T12:05:14Z,2022-09-09T13:05:14Z,(GMT+01:00) Africa/Casablanca,3600.0,,,France,0,1,0,1,0,"{'id': 'a7779441760', 'summary_polyline': '', 'resource_state': 2}",False,False,False,False,followers_only,False,,[],[],1.192,1.361,50.8,True,76.5,81.0,False,True,453.6,453.4,8308686088,8308686088,garmin_ping_238332647244,False,0,0,False,0.0,,,
2,"{'id': 36334506, 'resource_state': 1}",Course à pied le midi,0.0,2880,2880,0.0,Run,Run,,8148385132,2022-11-14T11:18:21Z,2022-11-14T12:18:21Z,(GMT+01:00) Europe/Paris,3600.0,,,France,0,2,0,1,0,"{'id': 'a8148385132', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,,False,,,False,False,,,8726746091,8726746091,7059005322-1668424701-workout.tcx,True,0,0,False,,,,
2,"{'id': 36334506, 'resource_state': 1}",Course à pied le midi,0.0,2767,2767,0.0,Run,Run,,8148384631,2022-11-15T11:12:42Z,2022-11-15T12:12:42Z,(GMT+01:00) Europe/Paris,3600.0,,,France,0,2,0,1,0,"{'id': 'a8148384631', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,,False,,,False,False,,,8726745546,8726745546,7059005322-1668510762-ride.tcx,True,0,0,False,,,,
2,"{'id': 36334506, 'resource_state': 1}",Badminton,3234.8,7098,7098,0.0,Run,Run,0.0,8187091441,2022-11-29T22:18:32Z,2022-11-29T18:18:32Z,(GMT-04:00) America/Marigot,-14400.0,,,France,0,3,0,1,0,"{'id': 'a8187091441', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.456,4.623,57.9,True,112.0,151.0,False,True,,,8770277101,8770277101,garmin_ping_249101971353,False,0,0,False,21.0,,,
